College,Program Proposal Id,Course Proposal Id,Program Control Number,Program Status,Course Control Number,Course Status,Course Id,Course Title,Course TOP Code,Course Classification Code
Cabrillo,390892,375929,06353,Draft,CCC000550250,Active,AP46C,Digital Photography III,101100,Y
Cabrillo,390892,375930,06353,Draft,CCC000549923,Inactive,AP54,Introduction to Digital Art,100200,Y
Cabrillo,390892,375932,06353,Draft,CCC000549922,Active,ART54,Introduction to Digital Art,100200,Y
Cabrillo,390892,376178,06353,Draft,CCC000362574,Inactive,AP46A,Digital Photography I,100200,Y
Cabrillo,390892,376180,06353,Draft,CCC000350741,Inactive,AP46B,Digital Photography II,100200,Y
Cabrillo,390892,393323,06353,Draft,CCC000558588,Active,AP42,Alternative Photographic Processes I,101100,Y
Cabrillo,390892,393522,06353,Draft,CCC000558576,Active,DM4,Digital Graphics,061400,Y
Cabrillo,390892,393525,06353,Draft,CCC000558579,Active,DM12,Photoshop Techniques I,061400,Y
Cabrillo,390892,393527,06353,Draft,CCC000558582,Active,DM34,Introduction to Video Production,061400,Y
Cabrillo,390892,393584,06353,Draft,CCC000558893,Active,AP54,Introduction to Digital Art,101100,Y
Cabrillo,390892,413034,06353,Draft,CCC000558592,Active,AP46A,Digital Photography I,101100,Y
Cabrillo,390892,439623,06353,Draft,CCC000558892,Active,AP28,Medium and Large Format Photography I,101100,Y
Cabrillo,390887,46780,20413,Active,CCC000349762,Approved,ENGL1A,College Composition,150100,Y
Cabrillo,390887,46781,20413,Active,CCC000349557,Approved,ENGL1AMC,College Composition: Multicultural Emphasis,150100,Y
Cabrillo,390887,46795,20413,Active,CCC000375630,Active,COMM10,Communication Process,150600,Y
Cabrillo,390887,47534,20413,Active,CCC000373150,Active,COMM2,Group Discussion,150600,Y
Cabrillo,390887,47611,20413,Active,CCC000459196,Active,ENGL1AH,Honors College Composition,150100,Y
Cabrillo,390887,47612,20413,Active,CCC000459197,Active,ENGL1AMCH,Honors College Composition: Multicultural Emphasis,150100,Y
Cabrillo,390887,48353,20413,Active,CCC000371466,Approved,CIS194,Microsoft Windows Client Administration,070800,Y
Cabrillo,390887,48747,20413,Active,CCC000347336,Active,COMM1,Public Speaking,150600,Y
Cabrillo,390887,361477,20413,Active,CCC000373324,Active,CIS103,Technical Support as a Profession,070800,Y
Cabrillo,390887,413338,20413,Active,CCC000357419,Active,CIS81,Computer Network Fundamentals,070800,Y
Cabrillo,390887,413342,20413,Active,CCC000374589,Active,CIS90,Introduction to UNIX/Linux,070800,Y
Cabrillo,390887,393515,20413,Active,CCC000528149,Active,CIS174,Virtualization Infrastructure (VMware ICM),070800,Y
Cabrillo,390887,464574,20413,Active,CCC000591270,Active,CIS71,Information & Communication Technology Essentials,070820,Y
Cabrillo,390888,46251,16553,Active,CCC000521248,Active,MATH5A,Analytic Geometry and Calculus I,170100,Y
Cabrillo,390888,46548,16553,Active,CCC000359470,Active,CS19,C++ Programming,070600,Y
Cabrillo,390888,46780,16553,Active,CCC000349762,Approved,ENGL1A,College Composition,150100,Y
Cabrillo,390888,46781,16553,Active,CCC000349557,Approved,ENGL1AMC,College Composition: Multicultural Emphasis,150100,Y
Cabrillo,390888,46795,16553,Active,CCC000375630,Active,COMM10,Communication Process,150600,Y
Cabrillo,390888,47213,16553,Active,CCC000348867,Active,CS24,Elementary Computer Organization,070600,Y
Cabrillo,390888,47534,16553,Active,CCC000373150,Active,COMM2,Group Discussion,150600,Y
Cabrillo,390888,47611,16553,Active,CCC000459196,Active,ENGL1AH,Honors College Composition,150100,Y
Cabrillo,390888,47612,16553,Active,CCC000459197,Active,ENGL1AMCH,Honors College Composition: Multicultural Emphasis,150100,Y
Cabrillo,390888,48002,16553,Active,CCC000347053,Active,CS21,Introduction to Data Structures and Algorithms,070600,Y
Cabrillo,390888,387140,16553,Active,CCC000555160,Active,CIS31,Perl Programming in a UNIX Environment,070800,Y
Cabrillo,390888,387144,16553,Active,CCC000555107,Active,CIS32,Introduction to Internet Programming ,070800,Y
Cabrillo,390888,438786,16553,Active,CCC000360926,Active,CS23,Discrete Mathematics,070600,Y
Cabrillo,390888,438787,16553,Active,CCC000373482,Active,CS20J,Java Programming,070600,Y
Cabrillo,390888,439620,16553,Active,CCC000555205,Active,CIS34,Mobile Applications - iOS and Android,070800,Y
Cabrillo,390888,452706,16553,Active,CCC000370830,Active,MATH23,Discrete Mathematics,170100,Y
Cabrillo,390889,46780,16554,Active,CCC000349762,Approved,ENGL1A,College Composition,150100,Y
Cabrillo,390889,46781,16554,Active,CCC000349557,Approved,ENGL1AMC,College Composition: Multicultural Emphasis,150100,Y
Cabrillo,390889,46795,16554,Active,CCC000375630,Active,COMM10,Communication Process,150600,Y
Cabrillo,390889,47201,16554,Active,CCC000511672,Active,MATH154,Elementary Algebra,170100,Y
Cabrillo,390889,47534,16554,Active,CCC000373150,Active,COMM2,Group Discussion,150600,Y
Cabrillo,390889,47611,16554,Active,CCC000459196,Active,ENGL1AH,Honors College Composition,150100,Y
Cabrillo,390889,47612,16554,Active,CCC000459197,Active,ENGL1AMCH,Honors College Composition: Multicultural Emphasis,150100,Y
Cabrillo,390889,47891,16554,Active,CCC000511669,Active,MATH152,Intermediate Algebra,170100,Y
Cabrillo,390889,48085,16554,Active,CCC000352053,Active,CS12J,"Introduction to Programming Concepts and Methodology, Java",070600,Y
Cabrillo,390889,48088,16554,Active,CCC000378137,Active,CS12GP,Introduction to Programming Using Games and Simulations,070600,Y
Cabrillo,390889,48708,16554,Active,CCC000508299,Approved,MATH2,Precalculus Algebra,170100,Y
Cabrillo,390889,48709,16554,Active,CCC000377694,Approved,MATH4,Precalculus Algebra and Trigonometry,170100,Y
Cabrillo,390889,48710,16554,Active,CCC000508300,Approved,MATH3,Precalculus Trigonometry,170100,Y
Cabrillo,390889,387140,16554,Active,CCC000555160,Active,CIS31,Perl Programming in a UNIX Environment,070800,Y
Cabrillo,390889,387144,16554,Active,CCC000555107,Active,CIS32,Introduction to Internet Programming ,070800,Y
Cabrillo,390889,387147,16554,Active,CCC000555207,Active,CIS33,Introduction to Programming Database-Driven Websites With PHP ,070800,Y
Cabrillo,390889,438787,16554,Active,CCC000373482,Active,CS20J,Java Programming,070600,Y
Cabrillo,390895,46162,06352,Draft,CCC000345823,Active,DANCE68,Advanced Dance Technique and Performance Skills,100800,Y
Cabrillo,390895,46424,06352,Draft,CCC000380147,Active,DANCE86,Ballroom Dance,100800,Y
Cabrillo,390895,46428,06352,Draft,CCC000347933,Active,TA10A,Basic Acting Techniques,100700,Y
Cabrillo,390895,46510,06352,Draft,CCC000376555,Active,BIO13A,Biology of People-Anatomy and Physiology,040100,Y
Cabrillo,390895,46677,06352,Draft,CCC000521243,Active,DANCE92,Cabrillo Dance Company,100800,Y
Cabrillo,390895,46871,06352,Draft,CCC000511663,Active,DANCE74,Creative Movement,100800,Y
Cabrillo,390895,47634,06352,Draft,CCC000353437,Active,BIO4,Human Anatomy,040100,Y
Cabrillo,390895,48003,06352,Draft,CCC000360177,Active,TA31,Introduction to Design in the Theatre,100700,Y
Cabrillo,390895,48152,06352,Draft,CCC000351210,Active,MUS11A,Jazz Appreciation,100400,Y
Cabrillo,390895,48385,06352,Draft,CCC000371967,Active,MUS10,Music Appreciation,100400,Y
Cabrillo,390895,49235,06352,Draft,CCC000364366,Active,DANCE81,Swing Dance,100800,Y
Cabrillo,390895,352549,06352,Draft,CCC000533676,Active,DANCE1,Dance Appreciation,100800,Y
Cabrillo,390895,361526,06352,Draft,CCC000541934,Inactive,DANCE3,Dance Conditioning/Pilates,100800,Y
Cabrillo,390895,361528,06352,Draft,CCC000543579,Active,DANCE19A,Hip Hop Dance I,100800,Y
Cabrillo,390895,362338,06352,Draft,CCC000543582,Active,DANCE2A,Introduction to Dance I,100800,Y
Cabrillo,390895,362340,06352,Draft,CCC000543583,Active,DANCE2B,Introduction to Dance II,100800,Y
Cabrillo,390895,362343,06352,Draft,CCC000543318,Active,DANCE4,Contemporary Modern Dance I,100800,Y
Cabrillo,390895,362344,06352,Draft,CCC000543319,Active,DANCE5,Contemporary Modern Dance II,100800,Y
Cabrillo,390895,362345,06352,Draft,CCC000542439,Active,DANCE7,Ballet I,100800,Y
Cabrillo,390895,362346,06352,Draft,CCC000542440,Active,DANCE8,Ballet II,100800,Y
Cabrillo,390895,362350,06352,Draft,CCC000542441,Active,DANCE9A,Beginning Jazz Dance l,100800,Y
Cabrillo,390895,362351,06352,Draft,CCC000542442,Active,DANCE9B,Beginning Jazz Dance ll,100800,Y
Cabrillo,390895,362354,06352,Draft,CCC000542433,Active,DANCE11A,Dance Improvisation l,100800,Y
Cabrillo,390895,362355,06352,Draft,CCC000542434,Active,DANCE11B,Dance Improvisation ll,100800,Y
Cabrillo,390895,362356,06352,Draft,CCC000543317,Active,DANCE12A,Choreography l,100800,Y
Cabrillo,390895,362358,06352,Draft,CCC000542435,Active,DANCE12B,Choreography ll,100800,Y
Cabrillo,390895,362359,06352,Draft,CCC000543574,Active,DANCE14A,Dance Production,100800,Y
Cabrillo,390895,362361,06352,Draft,CCC000543570,Active,DANCE15A,Salsa Dance I,100800,Y
Cabrillo,390895,362362,06352,Draft,CCC000543575,Active,DANCE15B,Salsa Dance ll,100800,Y
Cabrillo,390895,362364,06352,Draft,CCC000542436,Active,DANCE16A,Baile FolklÃ³rico: Regional Dances of Mexico I,100800,Y
Cabrillo,390895,362365,06352,Draft,CCC000542437,Active,DANCE16B,Baile FolklÃ³rico: Regional Dances of Mexico II,100800,Y
Cabrillo,390895,362366,06352,Draft,CCC000543576,Active,DANCE17A,Latin Dance l,100800,Y
Cabrillo,390895,362367,06352,Draft,CCC000543577,Active,DANCE17B,Latin Dance ll,100800,Y
Cabrillo,390895,362368,06352,Draft,CCC000543578,Active,DANCE17C,Latin Dance lll,100800,Y
Cabrillo,390895,362370,06352,Draft,CCC000542438,Active,DANCE18A,African Dance l,100800,Y
Cabrillo,390895,362371,06352,Draft,CCC000543580,Active,DANCE19B,Hip Hop Dance ll,100800,Y
Cabrillo,390895,363773,06352,Draft,CCC000543581,Active,DANCE19C,Hip Hop Dance llI,100800,Y
Cabrillo,390895,366083,06352,Draft,CCC000544968,Active,DANCE13,Repertory Dance ,100800,Y
Cabrillo,390787,46548,20412,Active,CCC000359470,Active,CS19,C++ Programming,070600,Y
Cabrillo,390787,46780,20412,Active,CCC000349762,Approved,ENGL1A,College Composition,150100,Y
Cabrillo,390787,46781,20412,Active,CCC000349557,Approved,ENGL1AMC,College Composition: Multicultural Emphasis,150100,Y
Cabrillo,390787,46795,20412,Active,CCC000375630,Active,COMM10,Communication Process,150600,Y
Cabrillo,390787,47534,20412,Active,CCC000373150,Active,COMM2,Group Discussion,150600,Y
Cabrillo,390787,47611,20412,Active,CCC000459196,Active,ENGL1AH,Honors College Composition,150100,Y
Cabrillo,390787,47612,20412,Active,CCC000459197,Active,ENGL1AMCH,Honors College Composition: Multicultural Emphasis,150100,Y
Cabrillo,390787,48084,20412,Active,CCC000379337,Active,CS11,"Introduction to Programming Concepts and Methodology, C++",070600,Y
Cabrillo,390787,48085,20412,Active,CCC000352053,Active,CS12J,"Introduction to Programming Concepts and Methodology, Java",070600,Y
Cabrillo,390787,48353,20412,Active,CCC000371466,Approved,CIS194,Microsoft Windows Client Administration,070800,Y
Cabrillo,390787,48747,20412,Active,CCC000347336,Active,COMM1,Public Speaking,150600,Y
Cabrillo,390787,387140,20412,Active,CCC000555160,Active,CIS31,Perl Programming in a UNIX Environment,070800,Y
Cabrillo,390787,387144,20412,Active,CCC000555107,Active,CIS32,Introduction to Internet Programming ,070800,Y
Cabrillo,390787,387147,20412,Active,CCC000555207,Active,CIS33,Introduction to Programming Database-Driven Websites With PHP ,070800,Y
Cabrillo,390787,393515,20412,Active,CCC000528149,Active,CIS174,Virtualization Infrastructure (VMware ICM),070800,Y
Cabrillo,390787,413336,20412,Active,CCC000348931,Active,CIS75,Fundamentals of Computer Security,070800,Y
Cabrillo,390787,413338,20412,Active,CCC000357419,Active,CIS81,Computer Network Fundamentals,070800,Y
Cabrillo,390787,413342,20412,Active,CCC000374589,Active,CIS90,Introduction to UNIX/Linux,070800,Y
Cabrillo,390787,438787,20412,Active,CCC000373482,Active,CS20J,Java Programming,070600,Y
Cabrillo,390787,439621,20412,Active,CCC000383121,Active,CIS82,Routing and Switching Essentials,070800,Y
Cabrillo,390787,438784,20412,Active,CCC000576865,Active,CIS15,Cloud Programming with Python,070710,Y
Cabrillo,390787,464574,20412,Active,CCC000591270,Active,CIS71,Information & Communication Technology Essentials,070820,Y
Cabrillo,390872,46251,06341,Revision,CCC000521248,Active,MATH5A,Analytic Geometry and Calculus I,170100,Y
Cabrillo,390872,46254,06341,Revision,CCC000521249,Active,MATH5B,Analytic Geometry and Calculus II,170100,Y
Cabrillo,390872,46548,06341,Revision,CCC000359470,Active,CS19,C++ Programming,070600,Y
Cabrillo,390872,46758,06341,Revision,CCC000353659,Active,ENGR15,Circuits,090100,Y
Cabrillo,390872,47213,06341,Revision,CCC000348867,Active,CS24,Elementary Computer Organization,070600,Y
Cabrillo,390872,47238,06341,Revision,CCC000375370,Active,ENGR10,Engineering Communication,090100,Y
Cabrillo,390872,47242,06341,Revision,CCC000371424,Active,ENGR5,Engineering as a Profession,090100,Y
Cabrillo,390872,47504,06341,Revision,CCC000351486,Active,CHEM1A,General Chemistry I,190500,Y
Cabrillo,390872,47505,06341,Revision,CCC000377228,Active,CHEM1B,General Chemistry II,190500,Y
Cabrillo,390872,47529,06341,Revision,CCC000359000,Active,ENGR25,Graphics and Design,090100,Y
Cabrillo,390872,48002,06341,Revision,CCC000347053,Active,CS21,Introduction to Data Structures and Algorithms,070600,Y
Cabrillo,390872,48005,06341,Revision,CCC000379511,Active,MATH7,Introduction to Differential Equations,170100,Y
Cabrillo,390872,48084,06341,Revision,CCC000379337,Active,CS11,"Introduction to Programming Concepts and Methodology, C++",070600,Y
Cabrillo,390872,48085,06341,Revision,CCC000352053,Active,CS12J,"Introduction to Programming Concepts and Methodology, Java",070600,Y
Cabrillo,390872,48053,06341,Revision,CCC000353920,Active,MATH6,Introduction to Linear Algebra,170100,Y
Cabrillo,390872,48368,06341,Revision,CCC000358697,Active,PHYS4D,Modern Physics for Scientists and Engineers,190200,Y
Cabrillo,390872,48496,06341,Revision,CCC000363667,Active,CHEM12A,Organic Chemistry I,190500,Y
Cabrillo,390872,48497,06341,Revision,CCC000351821,Active,CHEM12B,Organic Chemistry II,190500,Y
Cabrillo,390872,48498,06341,Revision,CCC000359049,Active,CHEM12AL,Organic Chemistry Lab I,190500,Y
Cabrillo,390872,48499,06341,Revision,CCC000364407,Active,CHEM12BL,Organic Chemistry Laboratory II,190500,Y
Cabrillo,390872,48649,06341,Revision,CCC000356517,Active,PHYS4A,Physics for Scientists and Engineers I,190200,Y
Cabrillo,390872,48650,06341,Revision,CCC000382515,Active,PHYS4B,Physics for Scientists and Engineers II,190200,Y
Cabrillo,390872,48651,06341,Revision,CCC000370258,Active,PHYS4C,Physics for Scientists and Engineers III,190200,Y
Cabrillo,390872,49186,06341,Revision,CCC000364091,Approved,ENGR35,Statics,090100,Y
Cabrillo,390872,386899,06341,Revision,CCC000556221,Active,ENGR26,Solid Modeling,090100,Y
Cabrillo,390872,387157,06341,Revision,CCC000555202,Active,ENGR12,Machining Processes,090100,Y
Cabrillo,390872,387158,06341,Revision,CCC000555201,Active,ENGR30,Computer Applications in Engineering,090100,Y
Cabrillo,390872,425543,06341,Revision,CCC000574296,Active,ENGR12,Machining Processes,090100,Y
Cabrillo,390872,431443,06341,Revision,CCC000577099,Active,MATH5C,ANALYTIC GEOMETRY AND CALCULUS III,170100,Y
Cabrillo,390872,438786,06341,Revision,CCC000360926,Active,CS23,Discrete Mathematics,070600,Y
Cabrillo,390872,438787,06341,Revision,CCC000373482,Active,CS20J,Java Programming,070600,Y
Cabrillo,390872,453791,06341,Revision,CCC000361550,Active,ENGR1A,Surveying,090100,Y
Cabrillo,390872,47081,06341,Revision,CCC000521229,Active,ENGR45,ENGINEERING MATERIALS,090100,Y
Cabrillo,390872,424373,06341,Revision,CCC000559755,Active,BIO9A,"Molecular, Cellular, and Animal Biology ",040100,Y
Cabrillo,390872,451569,06341,Revision,CCC000559754,Active,BIO9B,"Ecology, Evolution, and Plant Biology ",040100,Y
Cabrillo,390874,46005,06345,Draft,CCC000352254,Inactive,ETECH125,3-D Wireframe and Surface Modeling,092400,Y
Cabrillo,390874,46082,06345,Draft,CCC000362701,Inactive,ETECH145,ANSI Standards in Mechanical Drafting,092400,Y
Cabrillo,390874,46512,06345,Draft,CCC000363659,Active,CEM155,Blueprint Reading,095700,Y
Cabrillo,390874,46813,06345,Draft,CCC000349361,Inactive,ETECH42,Computer Aided Manufacturing I,092400,Y
Cabrillo,390874,47005,06345,Draft,CCC000382938,Inactive,DM4,Digital Graphics,061400,Y
Cabrillo,390874,47977,06345,Draft,CCC000350726,Active,BUS20,Introduction to Business,050100,Y
Cabrillo,390874,49222,06345,Draft,CCC000357534,Inactive,ETECH135,Survey of Electronics Technology,092400,Y
Cabrillo,390874,49571,06345,Draft,CCC000347576,Inactive,ETECH199C,Work Experience,092400,Y
Cabrillo,390874,386927,06345,Draft,CCC000556149,Active,DM2,Digital Publishing I,061400,Y
Cabrillo,390874,387152,06345,Draft,CCC000555203,Active,CIS72,Introduction to Operating Systems,070800,Y
Cabrillo,390874,393522,06345,Draft,CCC000558576,Active,DM4,Digital Graphics,061400,Y
Cabrillo,390874,438788,06345,Draft,CCC000352823,Active,ETECH24,Introduction to AutoCAD,092400,Y
Cabrillo,390874,438789,06345,Draft,CCC000355974,Active,ETECH31,Introduction to Electronic Circuit and  Schematic Design,092400,Y
Cabrillo,390874,438790,06345,Draft,CCC000361317,Active,ETECH41,Advanced AutoCAD,092400,Y
Cabrillo,390874,454122,06345,Draft,CCC000541945,Active,ETECH75,BIM and Sustainable Design Strategies I,092400,Y
Cabrillo,390874,454124,06345,Draft,CCC000378075,Active,ETECH126,3-D Solid Modeling and Rendering,092400,Y
Cabrillo,390874,454125,06345,Draft,CCC000379377,Active,ETECH130,Introduction to Creo and Solidworks,092400,Y
Cabrillo,390874,454126,06345,Draft,CCC000446204,Active,ETECH131,Intermediate Creo and Solidworks,092400,Y
Cabrillo,390874,454127,06345,Draft,CCC000446206,Active,ETECH141,Intermediate 3D Animation,092400,Y
Cabrillo,390874,454129,06345,Draft,CCC000446205,Active,ETECH138,Electromechanical Systems,092400,Y
Cabrillo,390874,454131,06345,Draft,CCC000346847,Active,ETECH140,3D Animation,092400,Y
Cabrillo,390874,454132,06345,Draft,CCC000446207,Active,ETECH150,Etech Careers and Employment Preparation,092400,Y
Cabrillo,390877,46541,20414,Active,CCC000356694,Active,CABT157,Business and Technical Writing,050100,Y
Cabrillo,390877,46780,20414,Active,CCC000349762,Approved,ENGL1A,College Composition,150100,Y
Cabrillo,390877,46781,20414,Active,CCC000349557,Approved,ENGL1AMC,College Composition: Multicultural Emphasis,150100,Y
Cabrillo,390877,47228,20414,Active,CCC000362510,Active,ENGL100,Elements of Writing ,150100,Y
Cabrillo,390877,47611,20414,Active,CCC000459196,Active,ENGL1AH,Honors College Composition,150100,Y
Cabrillo,390877,47612,20414,Active,CCC000459197,Active,ENGL1AMCH,Honors College Composition: Multicultural Emphasis,150100,Y
Cabrillo,390877,422056,20414,Active,CCC000569340,Approved,ESL100,High Advanced Academic ESL,493087,Y
Cabrillo,390877,438788,20414,Active,CCC000352823,Active,ETECH24,Introduction to AutoCAD,092400,Y
Cabrillo,390877,438789,20414,Active,CCC000355974,Active,ETECH31,Introduction to Electronic Circuit and  Schematic Design,092400,Y
Cabrillo,390877,438790,20414,Active,CCC000361317,Active,ETECH41,Advanced AutoCAD,092400,Y
